Jour;Mois;JourSemaine;Base;UIOLI;Equi;ReaSePrec;TSP;ReaVeille;TVE;Inconnues
0.703457447;0.727272727;0.833333333;0.731766078;0.669494329;0.551631772;0.756345278;0.689008043;0.768481556;0.648793566;0.747269727
0.704787234;0.727272727;1;0.787543291;0.694934521;0.49824171;0.802178651;0.536193029;0.747269727;0.638069705;0.806449418
0.706117021;0.727272727;0;0.770392133;0.663278624;0.516326625;0.794163273;0.501340483;0.806449418;0.565683646;0.780033602
0.707446809;0.727272727;0.166666667;0.673920874;0.659265205;0.459877585;0.742773195;0.573726542;0.780033602;0.64075067;0.683624672
0.708776596;0.727272727;0.333333333;0.692218721;0.657104881;0.527298706;0.747111568;0.654155496;0.683624672;0.747989276;0.707329027
0.710106383;0.727272727;0.5;0.698010018;0.646634213;0.535758841;0.787715222;0.680965147;0.707329027;0.780160858;0.703355834
0.71143617;0.727272727;0.666666667;0.669939005;0.59265144;0.573379582;0.768481556;0.648793566;0.703355834;0.72922252;0.684990998
0.712765957;0.727272727;0.833333333;0.664247516;0.659778661;0.438780897;0.747269727;0.638069705;0.684990998;0.621983914;0.675753062
0.714095745;0.727272727;1;0.747475605;0.661490498;0.421285687;0.806449418;0.565683646;0.675753062;0.686327078;0.757978116
0.715425532;0.727272727;0;0.76512617;0.662261982;0.497395488;0.780033602;0.64075067;0.757978116;0.694369973;0.77676148
0.716755319;0.727272727;0.166666667;0.732788941;0.671599078;0.221084585;0.683624672;0.747989276;0.77676148;0.680965147;0.660392981
0.718085106;0.727272727;0.333333333;0.701425004;0.661320795;0.527242594;0.707329027;0.780160858;0.660392981;0.611260054;0.717874789
0.719414894;0.727272727;0.5;0.716384279;0.656588125;0.521660371;0.703355834;0.72922252;0.717874789;0.619302949;0.738074137
0.720744681;0.727272727;0.666666667;0.707178536;0.668153735;0.494834104;0.684990998;0.621983914;0.738074137;0.544235925;0.733284402
0.722074468;0.727272727;0.833333333;0.66941338;0.648047866;0.566646079;0.675753062;0.686327078;0.733284402;0.431635389;0.683700906
0.723404255;0.727272727;1;0.716156596;0.658263182;0.484098369;0.757978116;0.694369973;0.683700906;0.386058981;0.725767324
0.724734043;0.727272727;0;0.719100972;0.658584751;0.541680593;0.77676148;0.680965147;0.725767324;0.399463807;0.730107284
0.72606383;0.727272727;0.166666667;0.62523147;0.660124692;0.493521053;0.660392981;0.611260054;0.730107284;0.426273458;0.625457828
0.727393617;0.727272727;0.333333333;0.661532972;0.659009611;0.566426552;0.717874789;0.619302949;0.625457828;0.455764075;0.623303531
0.728723404;0.727272727;0.5;0.574699075;0.456615912;0.5842633;0.738074137;0.544235925;0.623303531;0.514745308;0.578463466
0.730053191;0.818181818;0.666666667;0.608789697;0.613454927;0.453314894;0.733284402;0.431635389;0.578463466;0.530831099;0.597761954
0.731382979;0.818181818;0.833333333;0.676185075;0.643683537;0.494518163;0.683700906;0.386058981;0.597761954;0.439678284;0.666745904
0.732712766;0.818181818;1;0.79803426;0.724000021;0.47573094;0.725767324;0.399463807;0.666745904;0.423592493;0.787947913
0.734042553;0.818181818;0;0.786648812;0.683814244;0.424283237;0.730107284;0.426273458;0.787947913;0.404825737;0.794886522
0.73537234;0.818181818;0.166666667;0.695005842;0.640269037;0.404614569;0.625457828;0.455764075;0.794886522;0.402144772;0.673070358
0.736702128;0.818181818;0.333333333;0.693987712;0.684345998;0.453123005;0.623303531;0.514745308;0.673070358;0.426273458;0.695687812
0.738031915;0.818181818;0.5;0.675524728;0.663910206;0.491240811;0.578463466;0.530831099;0.695687812;0.455764075;0.682164276
0.739361702;0.818181818;0.666666667;0.679600159;0.658006841;0.460684398;0.597761954;0.439678284;0.682164276;0.479892761;0.692139801
0.740691489;0.818181818;0.833333333;0.673665961;0.662021181;0.458665133;0.666745904;0.423592493;0.692139801;0.533512064;0.694487281
0.742021277;0.818181818;1;0.759739015;0.709616016;0.449498541;0.787947913;0.404825737;0.694487281;0.466487936;0.783649192
0.743351064;0.818181818;0;0.761672117;0.712201606;0.420772393;0.794886522;0.402144772;0.783649192;0.402144772;0.772020459
0.744680851;0.818181818;0.166666667;0.664929727;0.591378397;0.414133322;0.673070358;0.426273458;0.772020459;0.380697051;0.663140574
0.746010638;0.818181818;0.333333333;0.64250043;0.572405289;0.428592205;0.695687812;0.455764075;0.663140574;0.383378016;0.646717858
0.747340426;0.818181818;0.5;0.600775961;0.593471293;0.507617851;0.682164276;0.479892761;0.646717858;0.361930295;0.609771965
0.748670213;0.818181818;0.666666667;0.563022149;0.578622618;0.48169814;0.692139801;0.533512064;0.609771965;0.36997319;0.544257791
0.75;0.818181818;0.833333333;0.578732733;0.498493652;0.391261083;0.694487281;0.466487936;0.544257791;0.36461126;0.535356864
0.751329787;0.818181818;1;0.609486286;0.598884734;0.47180288;0.783649192;0.402144772;0.535356864;0.375335121;0.609359682
0.752659574;0.818181818;0;0.654696733;0.609154355;0.51851006;0.772020459;0.380697051;0.609359682;0.35924933;0.670085061
0.753989362;0.818181818;0.166666667;0.647689808;0.635981532;0.535291024;0.663140574;0.383378016;0.670085061;0.35924933;0.6687345
0.755319149;0.818181818;0.333333333;0.671429855;0.613811319;0.4703474;0.646717858;0.361930295;0.6687345;0.378016086;0.655382136
0.756648936;0.818181818;0.5;0.67961308;0.645703181;0.395178005;0.609771965;0.36997319;0.655382136;0.44772118;0.673362119
0.757978723;0.818181818;0.666666667;0.658028631;0.642964972;0.413228563;0.544257791;0.36461126;0.673362119;0.54691689;0.645380963
0.759308511;0.818181818;0.833333333;0.675093562;0.635505809;0.571309734;0.535356864;0.375335121;0.645380963;0.530831099;0.689956872
0.760638298;0.818181818;1;0.801438112;0.904006039;0.430200222;0.609359682;0.35924933;0.689956872;0.485254692;0.841246284
0.761968085;0.818181818;0;0.799014414;0.887338701;0.442692503;0.670085061;0.35924933;0.841246284;0.474530831;0.831106532
0.763297872;0.818181818;0.166666667;0.682447622;0.749164488;0.466435328;0.6687345;0.378016086;0.831106532;0.372654155;0.698558222
0.76462766;0.818181818;0.333333333;0.684786886;0.752640809;0.419294486;0.655382136;0.44772118;0.698558222;0.361930295;0.669853182
0.765957447;0.818181818;0.5;0.67659772;0.749581933;0.434984823;0.673362119;0.54691689;0.669853182;0.383378016;0.686921387
0.767287234;0.818181818;0.666666667;0.684668575;0.708065775;0.44311527;0.645380963;0.530831099;0.686921387;0.420911528;0.685495958
0.768617021;0.818181818;0.833333333;0.697760603;0.781148937;0.466955545;0.689956872;0.485254692;0.685495958;0.45308311;0.718833213
0.769946809;0.818181818;1;0.756424723;0.758352284;0.463335606;0.841246284;0.474530831;0.718833213;0.469168901;0.776634472
0.771276596;0.909090909;0;0.733826478;0.772943672;0.51149891;0.831106532;0.372654155;0.776634472;0.471849866;0.761854531
0.772606383;0.909090909;0.166666667;0.672404346;0.666460499;0.346513017;0.698558222;0.361930295;0.761854531;0.54691689;0.696241718
0.77393617;0.909090909;0.333333333;0.583308192;0.678016691;0.462743251;0.669853182;0.383378016;0.696241718;0.474530831;0.597961961
0.775265957;0.909090909;0.5;0.53437363;0.647693426;0.385150381;0.686921387;0.420911528;0.597961961;0.316353887;0.526084938
0.776595745;0.909090909;0.666666667;0.455551991;0.632991595;0.428808702;0.685495958;0.45308311;0.526084938;0.292225201;0.485401641
0.777925532;0.909090909;0.833333333;0.448802932;0.656669456;0.618122721;0.718833213;0.469168901;0.485401641;0.297587131;0.499961401
0.779255319;0.909090909;1;0.646400727;0.683180007;0.458351159;0.776634472;0.471849866;0.499961401;0.319034853;0.656496811
0.780585106;0.909090909;0;0.664846565;0.69680213;0.462629791;0.761854531;0.54691689;0.656496811;0.415549598;0.679149718
0.781914894;0.909090909;0.166666667;0.516995639;0.657752813;0.420548091;0.696241718;0.474530831;0.679149718;0.45308311;0.489440528
0.783244681;0.909090909;0.333333333;0.467945866;0.641374788;0.394714701;0.597961961;0.316353887;0.489440528;0.436997319;0.470387826
0.784574468;0.909090909;0.5;0.534042922;0.654977;0.446726191;0.526084938;0.292225201;0.470387826;0.415549598;0.546748913
0.785904255;0.909090909;0.666666667;0.480644622;0.64331274;0.443434072;0.485401641;0.297587131;0.546748913;0.380697051;0.494235015
0.787234043;0.909090909;0.833333333;0.501583817;0.642752242;0.493231146;0.499961401;0.319034853;0.494235015;0.372654155;0.526948442
0.78856383;0.909090909;1;0.641842566;0.666727106;0.446343855;0.656496811;0.415549598;0.526948442;0.439678284;0.656670441
0.789893617;0.909090909;0;0.647901599;0.717856011;0.458489715;0.679149718;0.45308311;0.656670441;0.471849866;0.674002265
0.791223404;0.909090909;0.166666667;0.554408777;0.660425142;0.348511767;0.489440528;0.436997319;0.674002265;0.428954424;0.552875899
0.792553191;0.909090909;0.333333333;0.519218413;0.643692218;0.43505418;0.470387826;0.415549598;0.552875899;0.394101877;0.521757408
0.793882979;0.909090909;0.5;0.520145251;0.658475961;0.486520127;0.546748913;0.380697051;0.521757408;0.383378016;0.55905299
0.795212766;0.909090909;0.666666667;0.509509761;0.659108653;0.429846856;0.494235015;0.372654155;0.55905299;0.407506702;0.517080311
0.796542553;0.909090909;0.833333333;0.402463863;0.618824932;0.516386137;0.526948442;0.439678284;0.517080311;0.340482574;0.425856928
0.79787234;0.909090909;1;0.503976428;0.656018104;0.387559178;0.656670441;0.471849866;0.425856928;0.27077748;0.505717995
0.799202128;0.909090909;0;0.48881199;0.655913046;0.391134121;0.674002265;0.428954424;0.505717995;0.27613941;0.486403883
0.800531915;0.909090909;0.166666667;0.387305577;0.603392242;0.333366365;0.552875899;0.394101877;0.486403883;0.316353887;0.365333248
0.801861702;0.909090909;0.333333333;0.344333199;0.597866866;0.364841857;0.521757408;0.383378016;0.365333248;0.340482574;0.322864906
0.803191489;0.909090909;0.5;0.317355087;0.561346219;0.535988698;0.55905299;0.407506702;0.322864906;0.27077748;0.327294535
0.804521277;0.909090909;0.666666667;0.304590817;0.538503862;0.463792638;0.517080311;0.340482574;0.327294535;0.308310992;0.318574526
0.805851064;0.909090909;0.833333333;0.323226593;0.536168899;0.572113356;0.425856928;0.27077748;0.318574526;0.302949062;0.352753914
0.807180851;0.909090909;1;0.365522361;0.625542028;0.295683439;0.505717995;0.27613941;0.352753914;0.308310992;0.381967997
0.808510638;0.909090909;0;0.335642267;0.497380737;0.5128059;0.486403883;0.316353887;0.381967997;0.278820375;0.360149103
0.809840426;0.909090909;0.166666667;0.30602009;0.526411127;0.549360191;0.365333248;0.340482574;0.360149103;0.168900804;0.323180038
0.811170213;1;0.333333333;0.293332455;0.519551647;0.440622749;0.322864906;0.27077748;0.323180038;0.222520107;0.294918837
0.8125;1;0.5;0.287748551;0.548348847;0.50962741;0.327294535;0.308310992;0.294918837;0.292225201;0.292444709
0.813829787;1;0.666666667;0.314716152;0.608629689;0.517548867;0.318574526;0.302949062;0.292444709;0.284182306;0.347531653
0.815159574;1;0.833333333;0.290838416;0.591699681;0.687710978;0.352753914;0.308310992;0.347531653;0.27077748;0.31205221
0.816489362;1;1;0.34029589;0.528495565;0.48643436;0.381967997;0.278820375;0.31205221;0.222520107;0.34876283
0.819148936;1;0.166666667;0.301450491;0.569744263;0.446970928;0.323180038;0.222520107;0.354156877;0.214477212;0.317242593
0.820478723;1;0.333333333;0.289052639;0.451183637;0.564004267;0.294918837;0.292225201;0.317242593;0.195710456;0.290535976
0.821808511;1;0.5;0.245231138;0.579925022;0.497612457;0.292444709;0.284182306;0.290535976;0.1769437;0.223439884
0.823138298;1;0.666666667;0.279363279;0.530509514;0.593516974;0.347531653;0.27077748;0.223439884;0.158176944;0.304834009
0.824468085;1;0.833333333;0.325209611;0.545988479;0.554441766;0.31205221;0.222520107;0.304834009;0.246648794;0.348692908
0.825797872;1;1;0.331986718;0.451530081;0.579500458;0.34876283;0.225201072;0.348692908;0.340482574;0.351100588
0.82712766;1;0;0.335472994;0.472290052;0.559266529;0.354156877;0.214477212;0.351100588;0.308310992;0.351308983
0.828457447;1;0.166666667;0.308113264;0.586851608;0.664348639;0.317242593;0.195710456;0.351308983;0.27077748;0.335022466
0.829787234;1;0.333333333;0.344366829;0.430815817;0.48818392;0.290535976;0.1769437;0.335022466;0.375335121;0.358554099
0.831117021;1;0.5;0.331002739;0.596664614;0.583598604;0.223439884;0.158176944;0.358554099;0.332439678;0.364428169
0.832446809;1;0.666666667;0.343941782;0.569408561;0.520727023;0.304834009;0.246648794;0.364428169;0.319034853;0.374647959
0.833776596;1;0.833333333;0.348959161;0.560723425;0.591197697;0.348692908;0.340482574;0.374647959;0.321715818;0.384017844
0.835106383;1;1;0.462759749;0.640640243;0.485435675;0.351100588;0.308310992;0.384017844;0.297587131;0.482677945
0.83643617;1;0;0.451202753;0.622269578;0.429524492;0.351308983;0.27077748;0.482677945;0.351206434;0.466009011
0.837765957;1;0.166666667;0.395608229;0.415221619;0.547764008;0.335022466;0.375335121;0.466009011;0.335120643;0.420680473
0.839095745;1;0.333333333;0.401389066;0.415487574;0.669573051;0.358554099;0.332439678;0.420680473;0.399463807;0.446880967
0.840425532;1;0.5;0.459839168;0.579675894;0.528025541;0.364428169;0.319034853;0.446880967;0.469168901;0.526477735
0.841755319;1;0.666666667;0.396150453;0.660621473;0.492649208;0.374647959;0.321715818;0.526477735;0.388739946;0.430201395
0.843085106;1;0.833333333;0.379726631;0.622777108;0.472942219;0.384017844;0.297587131;0.430201395;0.246648794;0.401529534
0.844414894;1;1;0.362667563;0.624785446;0.464867559;0.482677945;0.351206434;0.401529534;0.206434316;0.384139813
0.845744681;1;0;0.377071883;0.600165667;0.516585179;0.466009011;0.335120643;0.384139813;0.203753351;0.395908537
0.847074468;1;0.166666667;0.323946534;0.583045743;0.355799158;0.420680473;0.399463807;0.395908537;0.233243968;0.334321403
0.848404255;1;0.333333333;0.30465893;0.532039586;0.499576128;0.446880967;0.469168901;0.334321403;0.184986595;0.335839563
0.849734043;1;0.5;0.353950059;0.606011077;0.501498206;0.526477735;0.388739946;0.335839563;0.206434316;0.380757394
0.85106383;1;0.666666667;0.343198176;0.640303168;0.480663886;0.430201395;0.246648794;0.380757394;0.217158177;0.382343346
0.852393617;0;0.833333333;0.342704143;0.571773866;0.551582025;0.401529534;0.206434316;0.382343346;0.18766756;0.368388843
0.853723404;0;1;0.306764343;0.581145489;0.497330918;0.384139813;0.203753351;0.368388843;0.142091153;0.327268782
0.855053191;0;0;0.32844292;0.58329938;0.497265705;0.395908537;0.233243968;0.327268782;0.160857909;0.35397836
0.856382979;0;0.166666667;0.236925198;0.56307926;0.464409494;0.334321403;0.184986595;0.35397836;0.179624665;0.252742455
0.857712766;0;0.333333333;0.165560506;0.559381822;0.358006133;0.335839563;0.206434316;0.252742455;0.171581769;0.124648407
0.859042553;0;0.5;0.134414836;0.522784806;0.574609661;0.380757394;0.217158177;0.124648407;0.171581769;0.12440011
0.86037234;0;0.666666667;0.149833759;0.549395093;0.545453858;0.382343346;0.18766756;0.12440011;0.18766756;0.168395557
0.861702128;0;0.833333333;0.132378913;0.620964978;0.419653072;0.368388843;0.142091153;0.168395557;0.168900804;0.156440178
0.863031915;0;1;0.207763642;0.565228015;0.68224488;0.327268782;0.160857909;0.156440178;0.152815013;0.239574506
0.864361702;0;0;0.194075089;0.521154422;0.55261989;0.35397836;0.179624665;0.239574506;0.120643432;0.217799107
0.865691489;0;0.166666667;0.17470547;0.510274231;0.573845083;0.252742455;0.171581769;0.217799107;0.134048257;0.177982691
0.867021277;0;0.333333333;0.281785957;0.49206909;0.435492837;0.124648407;0.171581769;0.177982691;0.198391421;0.266730711
0.868351064;0;0.5;0.298337372;0.513865368;0.746622426;0.12440011;0.18766756;0.266730711;0.284182306;0.337662104
0.869680851;0;0.666666667;0.22479656;0.501672946;0.828310207;0.168395557;0.168900804;0.337662104;0.327077748;0.285023258
0.871010638;0;0.833333333;0.199916142;0.60741608;0.509082997;0.156440178;0.152815013;0.285023258;0.300268097;0.212680087
0.872340426;0;1;0.292793521;0.592090269;0.512084069;0.239574506;0.120643432;0.212680087;0.136729223;0.326994139
0.873670213;0;0;0.318244912;0.586962304;0.601478706;0.217799107;0.134048257;0.326994139;0.134048257;0.355283456
0.875;0;0.166666667;0.247659203;0.549578622;0.456043791;0.177982691;0.198391421;0.355283456;0.243967828;0.240843906
0.876329787;0;0.333333333;0.281763626;0.578632422;0.506218427;0.266730711;0.284182306;0.240843906;0.233243968;0.301911923
0.877659574;0;0.5;0.386096634;0.636121567;0.696226306;0.337662104;0.327077748;0.301911923;0.254691689;0.411374264
0.878989362;0;0.666666667;0.399384514;0.65532331;0.548020453;0.285023258;0.300268097;0.411374264;0.36461126;0.429413599
0.880319149;0;0.833333333;0.391279382;0.631458109;0.584864577;0.212680087;0.136729223;0.429413599;0.302949062;0.416187776
0.881648936;0;1;0.384318382;0.635045842;0.457004284;0.326994139;0.134048257;0.416187776;0.235924933;0.410763733
0.882978723;0;0;0.354746988;0.633743974;0.399967233;0.355283456;0.243967828;0.410763733;0.174262735;0.374758279
0.884308511;0;0.166666667;0.289223162;0.551163667;0.46347958;0.240843906;0.233243968;0.374758279;0.139410188;0.290175447
0.885638298;0;0.333333333;0.307763759;0.591021879;0.582190572;0.301911923;0.254691689;0.290175447;0.174262735;0.32458647
0.886968085;0;0.5;0.349952449;0.625249987;0.504535878;0.411374264;0.36461126;0.32458647;0.168900804;0.350673612
0.888297872;0;0.666666667;0.415531881;0.636619045;0.498975028;0.429413599;0.302949062;0.350673612;0.27077748;0.453784903
0.88962766;0;0.833333333;0.438370214;0.67282135;0.547479543;0.416187776;0.235924933;0.453784903;0.418230563;0.480506428
0.890957447;0;1;0.429918067;0.554383638;0.515807708;0.410763733;0.174262735;0.480506428;0.351206434;0.450876732
0.892287234;0;0;0.46151621;0.548868279;0.578285988;0.374758279;0.139410188;0.450876732;0.36997319;0.487116735
0.893617021;0.090909091;0.166666667;0.311490651;0.58975841;0.60420111;0.290175447;0.174262735;0.487116735;0.316353887;0.368929786
0.894946809;0.090909091;0.333333333;0.379474177;0.53591488;0.581212303;0.32458647;0.168900804;0.368929786;0.321715818;0.416232568
0.896276596;0.090909091;0.5;0.3711877;0.633952953;0.474334656;0.350673612;0.27077748;0.416232568;0.420911528;0.399264227
0.897606383;0.090909091;0.666666667;0.323290653;0.600808793;0.464865142;0.453784903;0.418230563;0.399264227;0.348525469;0.330389441
0.89893617;0.090909091;0.833333333;0.354109313;0.637949367;0.421240675;0.480506428;0.351206434;0.330389441;0.321715818;0.382651297
0.900265957;0.090909091;1;0.419276432;0.552976121;0.572650309;0.450876732;0.36997319;0.382651297;0.351206434;0.464675444
0.901595745;0.090909091;0;0.368392714;0.634842426;0.491391783;0.487116735;0.316353887;0.464675444;0.302949062;0.392150493
0.902925532;0.090909091;0.166666667;0.191237154;0.634139654;0.624513939;0.368929786;0.321715818;0.392150493;0.128686327;0.19742775
0.904255319;0.090909091;0.333333333;0.14627722;0.632296559;0.554291632;0.416232568;0.420911528;0.19742775;0.067024129;0.171220411
0.905585106;0.090909091;0.5;0.109266398;0.405722654;0.576275082;0.399264227;0.348525469;0.171220411;0.040214477;0.140470435
0.906914894;0.090909091;0.666666667;0.090701994;0.376047929;0.639235809;0.330389441;0.321715818;0.140470435;0;0.124551293
0.908244681;0.090909091;0.833333333;0.110417441;0.427022845;0.485624772;0.382651297;0.351206434;0.124551293;0.042895442;0.10066473
0.909574468;0.090909091;1;0.132018818;0.591752793;0.394343219;0.464675444;0.302949062;0.10066473;0.045576408;0.142017387
0.910904255;0.090909091;0;0.188611538;0.617283563;0.553563801;0.392150493;0.128686327;0.142017387;0.029490617;0.224309
0.912234043;0.090909091;0.166666667;0.191587667;0.579167204;0.478058931;0.19742775;0.067024129;0.224309;0.09383378;0.226064129
0.91356383;0.090909091;0.333333333;0.261212543;0.588733466;0.547891018;0.171220411;0.040214477;0.226064129;0.27613941;0.309993104
0.914893617;0.090909091;0.5;0.316185739;0.358895835;0.813077236;0.140470435;0;0.309993104;0.324396783;0.360892861
0.916223404;0.090909091;0.666666667;0.365601939;0.462192076;0.703966466;0.124551293;0.042895442;0.360892861;0.348525469;0.389154606
0.917553191;0.090909091;0.833333333;0.374212756;0.529507603;0.610712181;0.10066473;0.045576408;0.389154606;0.297587131;0.39961867
0.918882979;0.090909091;1;0.583675023;0.628648232;0.702497085;0.142017387;0.029490617;0.39961867;0.35924933;0.619860772
0.920212766;0.090909091;0;0.589325691;0.552006562;0.8135329;0.224309;0.09383378;0.619860772;0.44772118;0.624406768
0.921542553;0.090909091;0.166666667;0.51104113;0.481695958;0.665420122;0.226064129;0.27613941;0.624406768;0.442359249;0.547755035
0.92287234;0.090909091;0.333333333;0.606050602;0.531124733;0.55707317;0.309993104;0.324396783;0.547755035;0.442359249;0.654332792
0.924202128;0.090909091;0.5;0.639776634;0.626512746;0.522987107;0.360892861;0.348525469;0.654332792;0.45844504;0.69615989
0.925531915;0.090909091;0.666666667;0.583880254;0.498088235;0.5604574;0.389154606;0.297587131;0.69615989;0.455764075;0.570243724
0.926861702;0.090909091;0.833333333;0.504647466;0.493427224;0.548965576;0.39961867;0.35924933;0.570243724;0.431635389;0.493431999
0.928191489;0.090909091;1;0.502545001;0.527297422;0.767433809;0.619860772;0.44772118;0.493431999;0.316353887;0.501179309
0.929521277;0.090909091;0;0.489482199;0.505569122;0.689625446;0.624406768;0.442359249;0.501179309;0.27613941;0.482989335
0.930851064;0.181818182;0.166666667;0.54518835;0.549858529;0.593119951;0.547755035;0.442359249;0.482989335;0.286863271;0.525097568
0.932180851;0.181818182;0.333333333;0.523261648;0.539017055;0.67471677;0.654332792;0.45844504;0.525097568;0.324396783;0.531939976
0.933510638;0.181818182;0.5;0.548890172;0.522217813;0.529797292;0.69615989;0.455764075;0.531939976;0.388739946;0.51544758
0.934840426;0.181818182;0.666666667;0.466234215;0.519294129;0.503167006;0.570243724;0.431635389;0.51544758;0.439678284;0.419144395
0.936170213;0.181818182;0.833333333;0.380634841;0.477145338;0.522916166;0.493431999;0.316353887;0.419144395;0.321715818;0.412357225
0.9375;0.181818182;1;0.500014422;0.493548409;0.539110263;0.501179309;0.27613941;0.412357225;0.214477212;0.512566714
0.938829787;0.181818182;0;0.507706355;0.477649188;0.553157708;0.482989335;0.286863271;0.512566714;0.217158177;0.520746216
0.940159574;0.181818182;0.166666667;0.437040728;0.446735202;0.595069274;0.525097568;0.324396783;0.520746216;0.214477212;0.430013538
0.941489362;0.181818182;0.333333333;0.469254496;0.434412782;0.541290232;0.531939976;0.388739946;0.430013538;0.217158177;0.430159058
0.942819149;0.181818182;0.5;0.546893952;0.559873293;0.572822184;0.51544758;0.439678284;0.430159058;0.292225201;0.563809717
0.944148936;0.181818182;0.666666667;0.681756857;0.687090071;0.492985661;0.419144395;0.321715818;0.563809717;0.305630027;0.70758787
0.945478723;0.181818182;0.833333333;0.688757641;0.762626136;0.42134265;0.412357225;0.214477212;0.70758787;0.361930295;0.69328896
0.946808511;0.181818182;1;0.636926357;0.626119764;0.493304495;0.512566714;0.217158177;0.69328896;0.316353887;0.641606873
0.948138298;0.181818182;0;0.622776178;0.648266778;0.414758987;0.520746216;0.214477212;0.641606873;0.27077748;0.615102645
0.949468085;0.181818182;0.166666667;0.599799286;0.579948141;0.420742621;0.430013538;0.217158177;0.615102645;0.316353887;0.582372597
0.950797872;0.181818182;0.333333333;0.534592903;0.526586042;0.654001455;0.430159058;0.292225201;0.582372597;0.316353887;0.56574661
0.95212766;0.181818182;0.5;0.525653644;0.502189971;0.589511141;0.563809717;0.305630027;0.56574661;0.310991957;0.541902321
0.953457447;0.181818182;0.666666667;0.515458675;0.515041971;0.42060271;0.70758787;0.361930295;0.541902321;0.278820375;0.529407594
0.954787234;0.181818182;0.833333333;0.501680828;0.530161598;0.529123321;0.69328896;0.316353887;0.529407594;0.260053619;0.526871682
0.956117021;0.181818182;1;0.708248194;0.683401929;0.384718955;0.641606873;0.27077748;0.526871682;0.243967828;0.730139878
0.957446809;0.181818182;0;0.719847693;0.672312921;0.496208742;0.615102645;0.316353887;0.730139878;0.257372654;0.728796599
0.958776596;0.181818182;0.166666667;0.624692636;0.56821248;0.360687019;0.582372597;0.316353887;0.728796599;0.294906166;0.606352177
0.960106383;0.181818182;0.333333333;0.582084871;0.576120007;0.638488401;0.56574661;0.310991957;0.606352177;0.257372654;0.657976826
0.96143617;0.181818182;0.5;0.641767833;0.679238409;0.492752831;0.541902321;0.278820375;0.657976826;0.321715818;0.707521791
0.962765957;0.181818182;0.666666667;0.712517906;0.696740034;0.447341067;0.529407594;0.260053619;0.707521791;0.410187668;0.732391112
0.964095745;0.181818182;0.833333333;0.803640695;0.858269306;0.447815636;0.526871682;0.243967828;0.732391112;0.345844504;0.818585549
0.965425532;0.181818182;1;0.778887273;0.696740939;0.447496718;0.730139878;0.257372654;0.818585549;0.329758713;0.784710173
0.966755319;0.181818182;0;0.777437622;0.689983108;0.465645726;0.728796599;0.294906166;0.784710173;0.340482574;0.817176581
0.968085106;0.181818182;0.166666667;0.823530013;0.839577574;0.285598991;0.606352177;0.257372654;0.817176581;0.402144772;0.80733693
0.969414894;0.181818182;0.333333333;0.796875973;0.682184432;0.551107487;0.657976826;0.321715818;0.80733693;0.498659517;0.843466768
0.970744681;0.181818182;0.5;0.847360332;0.746388326;0.548378775;0.707521791;0.410187668;0.843466768;0.549597855;0.886799482
0.972074468;0.272727273;0.666666667;0.910636742;0.873962742;0.404048973;0.732391112;0.345844504;0.886799482;0.576407507;0.912052396
0.973404255;0.272727273;0.833333333;0.885013363;0.71952075;0.483325635;0.818585549;0.329758713;0.912052396;0.549597855;0.881445857
0.974734043;0.272727273;1;0.870353361;0.717124363;0.515492517;0.784710173;0.340482574;0.881445857;0.337801609;0.871099377
0.97606383;0.272727273;0;0.868609589;0.721919379;0.589129183;0.817176581;0.402144772;0.871099377;0.302949062;0.88846531
